Time,pwrA,pwrB,pwrC,log_pwrA,log_pwrB,log_pwrC,diff_log_pwrA,diff_log_pwrB,diff_log_pwrC
2021-12-27 03:00:00+02:00,560.0871284484863,390.5936762491862,101.56573804219563,6.3280923581420225,5.967667828473289,4.620706254277446,0.003423941751931281,-0.09905935832356683,0.01781808775146576
2021-12-27 04:00:00+02:00,558.8786173298131,262.4722392019914,100.78872891526726,6.325932307053552,5.570145321018194,4.613026533068565,-0.002160051088470283,-0.3975225074550943,-0.007679721208881496
2021-12-27 05:00:00+02:00,584.5543359827112,420.86460438481083,99.79167062264902,6.370849738067454,6.042311177169799,4.603084719139481,0.044917431013901776,0.4721658561516042,-0.009941813929083665
2021-12-27 06:00:00+02:00,559.9343342781067,488.42940306663513,99.54099917411804,6.327819516636011,6.19119494326357,4.6005696112956205,-0.04303022143144286,0.14888376609377119,-0.0025151078438607755
2021-12-27 07:00:00+02:00,566.9072142321654,437.06911938599865,99.98048820880929,6.340195647007207,6.080091350519709,4.604975049038208,0.012376130371196226,-0.11110359274386106,0.0044054377425872815
2021-12-27 08:00:00+02:00,554.497525024414,278.29581858317056,100.73112055460612,6.318062343343876,5.62868464356511,4.612454794231105,-0.022133303663331105,-0.4514067069545984,0.007479745192897624
2021-12-27 09:00:00+02:00,567.2382945501982,370.60392943424966,99.86024053772884,6.3407794880132755,5.915133916693726,4.6037716138191,0.022717144669399225,0.2864492731286159,-0.008683180412005775
2021-12-27 10:00:00+02:00,555.4442086290958,390.0933856110075,99.91039686060664,6.319768169524723,5.966386160744682,4.6042737529180675,-0.021011318488552533,0.051252244050956186,0.000502139098967902
2021-12-27 11:00:00+02:00,564.2832367306664,394.2917223430815,99.98007958275932,6.335556318226333,5.977091047366444,4.604970961971898,0.015788148701609828,0.01070488662176139,0.0006972090538308606
2021-12-27 12:00:00+02:00,572.4659655262546,279.5690906056684,100.07637948528985,6.349953284798803,5.6332494556280635,4.605933689298144,0.014396966572470582,-0.34384159173838036,0.0009627273262458047
2021-12-27 13:00:00+02:00,560.8935297705261,382.23241370268977,100.57853347263979,6.329531101005657,5.94602883643279,4.610938849932009,-0.020422183793145976,0.31277938080472634,0.0050051606338650245
2021-12-27 14:00:00+02:00,553.9263159908465,416.0585841278532,104.46424965360272,6.317031674274887,6.030826077576456,4.648844904294411,-0.012499426730770757,0.08479724114366594,0.03790605436240213
2021-12-27 15:00:00+02:00,564.899812477917,403.4928918579715,99.78310317609777,6.336648392374916,6.000158871341631,4.602998862130668,0.019616718100029296,-0.030667206234824995,-0.04584604216374366
2021-12-27 16:00:00+02:00,568.4142432579628,263.2484197763296,99.82108494685247,6.342850454420533,5.573098148247083,4.60337943301518,0.006202062045616685,-0.4270607230945478,0.00038057088451193266
2021-12-27 17:00:00+02:00,557.8127684930358,438.7868169919409,99.51551129119565,6.324023365739996,6.084013684631491,4.60031352438842,-0.01882708868053662,0.5109155363844078,-0.003065908626759928
2021-12-27 18:00:00+02:00,573.9326282613891,325.0916216564581,100.07045710438918,6.352512017063973,5.784107055388896,4.6058745089383315,0.028488651323977265,-0.2999066292425949,0.005560984549911829
2021-12-27 19:00:00+02:00,565.7334691950705,388.4914862258596,99.79970912877086,6.338123064811581,5.962271255091024,4.6031652687717965,-0.014388952252391896,0.17816419970212838,-0.002709240166534954
2021-12-27 20:00:00+02:00,553.8274616566739,539.3724083715631,99.27793706849565,6.3168531971865125,6.290406256953033,4.597923361757176,-0.021269867625068883,0.32813500186200883,-0.005241907014620573
2021-12-27 21:00:00+02:00,550.3525395393372,312.07929277420044,100.41280817985535,6.310559053866562,5.743257299027545,4.609289770633579,-0.006294143319950152,-0.5471489579254882,0.011366408876402723
2021-12-27 22:00:00+02:00,549.9657907104493,398.5439074707031,99.774700050354,6.309856077583823,5.987817674019422,4.602914644669733,-0.0007029762827395203,0.24456037499187744,-0.006375125963845818
2021-12-27 23:00:00+02:00,555.4507200326492,352.1182715572528,99.73388133831878,6.319779892331958,5.863967117905356,4.602505452119511,0.009923814748135307,-0.12385055611406592,-0.0004091925502223148
2021-12-28 00:00:00+02:00,561.0681281089783,496.87261176109314,99.51078462600708,6.32984233862886,6.20833367887849,4.600266026492046,0.010062446296902117,0.3443665609731337,-0.0022394256274642643
2021-12-28 01:00:00+02:00,555.8936004638672,256.61815846761067,100.11640764872233,6.3205769098655775,5.5475892153348605,4.606333585463625,-0.009265428763282735,-0.6607444635436295,0.006067558971579068
2021-12-28 02:00:00+02:00,545.1245283647017,418.2611416132763,99.6920210327765,6.301014260975125,6.036105978157143,4.602085644003721,-0.019562648890452117,0.4885167628222824,-0.004247941459904148
2021-12-28 03:00:00+02:00,552.8751790748453,413.8102028324919,100.02510445072966,6.315132260085965,6.025407421441726,4.605421198988989,0.014117999110839996,-0.01069855671541653,0.003335554985267386
2021-12-28 04:00:00+02:00,557.9346205491286,480.17788379375753,99.65492002047026,6.324241788041986,6.17415662648696,4.6017134184502355,0.009109527956020713,0.1487492050452337,-0.0037077805387530915
2021-12-28 05:00:00+02:00,571.5653880511144,478.4660223435986,99.6128430033839,6.348378891477594,6.170585199685458,4.601291102094863,0.024137103435608154,-0.003571426801501687,-0.00042231635537248735
2021-12-28 06:00:00+02:00,572.5307645185278,275.64658555897006,99.92346567976365,6.350066471134872,5.619119558087834,4.6044045497611,0.001687579657278171,-0.5514656415976242,0.0031134476662373345
2021-12-28 07:00:00+02:00,566.6656359268932,364.0455805174867,99.73804825343443,6.339769422422002,5.897279080999107,4.6025472315831655,-0.010297048712870627,0.278159522911273,-0.0018573181779348857
2021-12-28 08:00:00+02:00,557.2932464907868,399.8240494390931,100.18201003411804,6.323091576236833,5.99102457393171,4.606988631953762,-0.016677846185168654,0.09374549293260248,0.004441400370596149
2021-12-28 09:00:00+02:00,557.6558787410421,409.2595701289356,99.6284132075489,6.323742067375551,6.014349600532346,4.601447397076061,0.0006504911387175127,0.02332502660063618,-0.005541234877700418
2021-12-28 10:00:00+02:00,563.4901480955236,345.91952051835904,100.45914929053363,6.334149849911775,5.846206148344306,4.60975117014483,0.010407782536224097,-0.1681434521880396,0.008303773068768727
2021-12-28 11:00:00+02:00,552.4322439960021,409.9581353419687,147.91360598924922,6.314330790570231,6.016055045562855,4.996628360003768,-0.019819059341544154,0.16984889721854923,0.3868771898589385
2021-12-28 12:00:00+02:00,565.5835780288234,434.0968157219164,189.08047374268511,6.337858079558346,6.073267586922543,5.242172711436415,0.023527288988115735,0.05721254135968756,0.2455443514326463
2021-12-28 13:00:00+02:00,563.3435102354805,425.4999173146374,188.56890851866524,6.3338895845926,6.053264753688233,5.239463502519636,-0.003968494965746139,-0.020002833234309847,-0.002709208916778394
2021-12-28 14:00:00+02:00,567.7376269385928,409.2862921215239,160.8283768154326,6.341659387597322,6.014414891907772,5.080337813908175,0.007769803004721965,-0.038849861780461126,-0.1591256886114616
2021-12-28 15:00:00+02:00,572.4096200619103,420.8852558639814,162.45428501345077,6.3498548540782975,6.042360245141532,5.090396639196906,0.008195466480975355,0.02794535323376035,0.010058825288731477
2021-12-28 16:00:00+02:00,560.9549012749645,419.53711089417664,137.61015896217714,6.329640512407058,6.0391519865813335,4.924424752440952,-0.02021434167123992,-0.0032082585601989067,-0.16597188675595387
2021-12-28 17:00:00+02:00,563.5566118959979,411.8600580683558,137.287837884365,6.334267793200218,6.020683626767712,4.922079728255858,0.004627280793160438,-0.01846835981362105,-0.002345024185093969
2021-12-28 18:00:00+02:00,525.0,435.8876924884853,133.13581798041045,6.263398262591624,6.07738462413247,4.891369794986805,-0.07086953060859447,0.0567009973647572,-0.030709933269053025
2021-12-28 19:00:00+02:00,595.0,422.3760043471607,135.5806013078832,6.38856140554563,6.045895922888178,4.909566307071043,0.12516314295400655,-0.031488701244291484,0.01819651208423778
2021-12-28 20:00:00+02:00,529.8765828658123,473.28092396016024,132.65226924662687,6.272644116912146,6.159689131769008,4.887731187460621,-0.11591728863348383,0.11379320888083022,-0.021835119610422282
2021-12-28 21:00:00+02:00,525.0180440266927,322.37511545817057,132.12862904866537,6.2634326315756566,5.775715822350093,4.883775910595905,-0.009211485336489744,-0.3839733094189155,-0.003955276864715529
2021-12-28 22:00:00+02:00,525.1135535240173,526.4013705253601,132.578364610672,6.2636145316304885,6.266063983589329,4.887173901623817,0.0001819000548319849,0.4903481612392362,0.0033979910279118286
2021-12-28 23:00:00+02:00,525.0,516.8933896578275,134.21463752159707,6.263398262591624,6.247836643684987,4.899440291030726,-0.00021626903886495796,-0.018227339904342443,0.012266389406908829
2021-12-29 00:00:00+02:00,529.5528055826823,465.6244548450817,131.99885528256195,6.272032887326219,6.143379418330629,4.882793250446965,0.00863462473459542,-0.10445722535435742,-0.016647040583761097
2021-12-29 01:00:00+02:00,525.4726388784555,552.169647686298,132.25258865356446,6.264298122126953,6.313855331825088,4.884713644486838,-0.007734765199265858,0.17047591349445845,0.0019203940398728747
2021-12-29 02:00:00+02:00,527.8561043739319,334.7566487789154,132.9903175830841,6.268823716968497,5.813403846297607,4.890276325444509,0.004525594841544134,-0.5004514855274804,0.005562680957670985
2021-12-29 03:00:00+02:00,530.378873610879,509.7467347823362,133.91104166775463,6.2735916070279965,6.233914003906508,4.89717571134179,0.00476789005949918,0.4205101576089012,0.006899385897281007
2021-12-29 04:00:00+02:00,525.0,514.6114891315328,132.30050981455835,6.263398262591624,6.243412225932524,4.885075924587094,-0.010193344436372875,0.009498222026016023,-0.01209978675469614
2021-12-29 05:00:00+02:00,531.9958406698825,469.67418447166983,131.7096737563008,6.276635671021387,6.152039229784516,4.880600059022851,0.013237408429763065,-0.09137299614800831,-0.004475865564242731
2021-12-29 06:00:00+02:00,528.6906327290751,481.7468704913729,133.69069594953527,6.27040344553021,6.177418811147528,4.895528892677759,-0.006232225491176635,0.025379581363011994,0.014928833654908047
2021-12-29 07:00:00+02:00,528.9004811604817,302.8002126057943,136.2838353474935,6.270800287809622,5.7130732236957895,4.914739735539501,0.00039684227941183536,-0.4643455874517386,0.01921084286174235
2021-12-29 08:00:00+02:00,525.5802181746609,524.2179257888203,132.9838454963625,6.26450282980813,6.2619074867731825,4.890227658411231,-0.00629745800149184,0.548834263077393,-0.024512077128270526
2021-12-29 09:00:00+02:00,529.8485886934544,463.11590530452656,135.02286080921186,6.272591284020911,6.1379773581884916,4.905444103429639,0.008088454212781038,-0.12393012858469099,0.015216445018408464
2021-12-29 10:00:00+02:00,528.5290707743227,435.16884879878,136.1512245215806,6.2700978099930085,6.07573411393291,4.913766212994715,-0.0024934740279025647,-0.06224324425558159,0.008322109565075841
2021-12-29 11:00:00+02:00,534.2895641036445,481.75484423952054,189.08047374268511,6.280937946868885,6.177435362748892,5.242172711436415,0.010840136875876816,0.1017012488159823,0.32840649844169967
2021-12-29 12:00:00+02:00,530.2871276855469,340.6710708618164,176.39422887166342,6.273418610202514,5.830917410177774,5.172721426890473,-0.007519336666371501,-0.3465179525711184,-0.0694512845459414
2021-12-29 13:00:00+02:00,525.6711480988929,470.6100874857687,153.45529243814286,6.264675823494276,6.154029911434902,5.03340927012979,-0.008742786708237915,0.3231125012571283,-0.13931215676068298
2021-12-29 14:00:00+02:00,525.8638397599863,473.329651942978,156.30530295910697,6.265042319455847,6.159792084311693,5.051811164933185,0.0003664959615710117,0.0057621728767909275,0.018401894803394825
2021-12-29 15:00:00+02:00,525.0,465.0521041672684,126.64668190721663,6.263398262591624,6.142149451282624,4.841401177187918,-0.0016440568642233089,-0.017642633029069543,-0.2104099877452672
2021-12-29 16:00:00+02:00,525.0,523.5243542101956,135.52525211304658,6.263398262591624,6.260583551119973,4.909157985414338,0.0,0.11843409983734965,0.06775680822642016
2021-12-29 17:00:00+02:00,528.4008120926175,347.4120394012632,133.76314079690968,6.269855109536879,5.850511508938411,4.896070629898862,0.006456846945255279,-0.4100720421815618,-0.01308735551547624
2021-12-29 18:00:00+02:00,526.5240726470947,536.35200548172,134.0703146457672,6.266297052555581,6.284790672165226,4.898364398487476,-0.0035580569812978524,0.43427916322681437,0.0022937685886139647
2021-12-29 19:00:00+02:00,529.8035615066002,438.00163216426455,134.33736028812203,6.272506299175888,6.082222636771934,4.900354250160195,0.006209246620307418,-0.20256803539329216,0.001989851672719034
2021-12-29 20:00:00+02:00,530.0411091640856,394.30403015317296,133.25270202456142,6.272954567998739,5.977122261863995,4.8922473406982325,0.0004482688228506504,-0.10510037490793867,-0.008106909461962353
2021-12-29 21:00:00+02:00,530.2655534744263,553.3438086509705,134.65692520141602,6.273377925356759,6.315979523800219,4.902730249063302,0.00042335735802012664,0.3388572619362238,0.010482908365069044
2021-12-29 22:00:00+02:00,528.347080485026,319.7834187825521,133.25193430582684,6.269753417150236,5.767643950345694,4.892241579307023,-0.0036245082065233802,-0.5483355734545245,-0.01048866975627849
2021-12-29 23:00:00+02:00,529.8045640102653,527.3955087587815,154.40354446292847,6.272508191391776,6.267950758067192,5.039569593693299,0.0027547742415405807,0.5003068077214978,0.14732801438627607
2021-12-30 00:00:00+02:00,535.155743009481,457.32648134471185,132.9144936566377,6.282557812961105,6.1253975370230735,4.889706016632509,0.01004962156932887,-0.1425532210441185,-0.14986357706079012
2021-12-30 01:00:00+02:00,539.9287292170645,442.7547056711265,138.72345311508565,6.291437147916445,6.093015904886816,4.932482405420552,0.008879334955339324,-0.03238163213625711,0.042776388788042574
2021-12-30 02:00:00+02:00,538.2627240992304,360.16857573096433,134.1831540691319,6.288346775722104,5.8865721877672295,4.899205688112252,-0.003090372194340496,-0.20644371711958698,-0.03327671730829973
2021-12-30 03:00:00+02:00,536.8223446988867,472.115305541498,143.36889537239847,6.2856672105342275,6.157223247152748,4.9654209964952765,-0.002679565187876598,0.2706510593855187,0.06621530838302458
2021-12-30 04:00:00+02:00,534.374813277633,434.54174375180844,132.44463201452186,6.281097490268991,6.074292013167383,4.886164686505101,-0.004569720265236832,-0.08293123398536473,-0.07925630999017574
2021-12-30 05:00:00+02:00,535.9341388081396,347.02105949461,130.9594208473383,6.284011278163058,5.84938546829148,4.874887510690076,0.0029137878940677098,-0.22490654487590334,-0.01127717581502452
2021-12-30 06:00:00+02:00,527.2750416581958,450.4596033486292,133.74440195303424,6.267722313078258,6.1102684023254685,4.895930530343437,-0.01628896508480082,0.26088293403398843,0.021043019653360417
2021-12-30 07:00:00+02:00,529.1144001256281,456.92214682114184,130.57806542171306,6.271204665804383,6.124513019316456,4.871971250376211,0.003482352726125626,0.01424461699098778,-0.02395927996722591
2021-12-30 08:00:00+02:00,531.2142922757852,468.45314426614783,130.02079799921825,6.27516550343993,6.149436084438174,4.867694422268781,0.003960837635546888,0.024923065121718047,-0.0042768281074296866
2021-12-30 09:00:00+02:00,528.4158550223918,351.17442398841933,130.9512271303119,6.269883577917901,5.861283034474778,4.874824941893486,-0.005281925522028885,-0.2881530499633964,0.007130519624705123
